#{"t_start": 1778151326.518804, "env_id": "V2GDeepEnv-continuous"}
r,l,t
11.095995,6,55.453804
9.662203,7,55.471806
12.954333,17,55.518074
12.720326,19,55.571077
12.778634,28,55.6502
11.561286,10,55.678204
9.290531,8,55.703047
10.705,6,55.719764
12.376204,23,55.782817
12.137538,14,55.823837
12.329011,22,55.884343
12.168075,18,55.933347
11.797625,7,55.952347
12.478919,22,56.010375
12.683719,17,56.059375
12.084301,17,56.114528
11.255195,7,56.134529
9.993349,9,56.16153
10.930393,16,56.205677
12.572179,13,56.240678
10.135485,11,56.27168
12.383987,10,56.296704
12.538353,11,56.325702
11.538272,14,56.366703
11.272224,9,56.390769
11.234393,19,56.441769
12.449021,21,56.500022
11.915578,8,56.523022
11.294917,17,56.568022
11.179333,7,56.58719
11.19168,13,56.62419
13.165038,14,56.663189
11.347494,5,56.677192
12.625764,16,56.722419
11.269959,12,56.754419
10.408701,14,56.793602
10.802916,6,56.809603
10.680526,11,56.838601
12.229338,7,56.856602
12.695767,13,56.893635
10.463153,7,56.913635
11.885411,11,56.944636
11.171391,11,56.974638
10.466243,10,57.000704
13.139804,16,57.043705
12.8319,16,57.087827
11.832161,18,57.139827
12.426348,16,57.18083
9.182719,11,57.211086
10.862282,9,57.235087
13.90384,9,57.261087
13.40967,30,57.346253
10.548511,9,57.373257
12.732764,13,57.411556
12.372713,20,57.468554
10.71535,11,57.503768
10.987715,7,57.525768
11.018086,4,57.538768
12.565018,5,57.553766
10.858464,14,57.597803
10.965984,9,57.623801
12.193604,15,57.667801
11.261899,7,57.686804
11.933267,14,57.730227
12.662477,17,57.781232
11.616899,14,57.822741
11.343643,7,57.846648
10.19751,13,57.886547
9.656105,14,57.92783
11.987853,10,57.954425
12.958773,12,57.987448
9.691094,11,58.016449
12.020762,19,58.06745
11.662103,16,58.11264
10.9116,9,58.136639
13.305945,21,58.193814
12.63264,14,58.233815
12.121352,16,58.276819
12.588187,7,58.29726
11.380343,10,58.32426
11.531813,11,58.35426
12.927328,17,58.400774
12.424813,15,58.440772
10.017585,7,58.460772
10.816188,10,58.485776
12.350473,6,58.502286
10.552285,4,58.514287
12.342235,19,58.568288
11.632275,10,58.594799
11.334254,10,58.621799
12.66212,29,58.703275
11.979769,15,58.745275
11.85416,7,58.765275
11.425741,14,58.80279
12.98669,40,58.910892
13.112542,21,58.967893
11.542412,7,58.986896
10.904682,8,59.010405
12.333593,9,59.035406
12.02109,16,59.082409
13.230232,25,59.156915
12.36869,20,59.222436
11.199492,15,59.263436
10.708589,8,59.285441
11.083606,10,59.310949
12.637213,12,59.34395
11.245047,8,59.365949
13.176387,25,59.436057
11.45977,13,59.473062
12.93207,19,59.525337
10.719181,10,59.553339
11.553538,7,59.57234
10.958888,17,59.616089
10.493691,11,59.648094
